1938000,468000000,23.27,0.5285505097,0,0,1
1938000,648000000,23.75,0.5308233271,0,0,1
1938000,756000000,23.95,0.5419165749,0,0,1
1938000,852000000,23.96,0.5406247195,0,0,1
2320500,72000000,17.19,0.5459018927,0,0,1
2320500,252000000,22.62,0.5546396697,0,0,1
2320500,468000000,23.88,0.566694834,0,0,1
2320500,648000000,24.47,0.5688868529,0,0,1
2320500,756000000,24.64,0.5755197962,0,0,1
2320500,852000000,24.83,0.5838285912,0,0,1
696000,72000000,7.173,0.4592348212,0,1,0
696000,252000000,8.285,0.4586761539,0,1,0
696000,468000000,9.04,0.4683654817,0,1,0
696000,648000000,9.412,0.4774125305,0,1,0
696000,756000000,9.919,0.4890493219,0,1,0
696000,852000000,9.863,0.5002086158,0,1,0
1092000,72000000,8.941,0.4800492965,0,1,0
1092000,252000000,10.78,0.491888321,0,1,0
1092000,468000000,11.5,0.4903490444,0,1,0
1092000,648000000,11.93,0.4959423531,0,1,0
1092000,756000000,11.79,0.5105597227,0,1,0
1092000,852000000,12.26,0.5105597227,0,1,0
1326000,72000000,9.507,0.510387874,0,1,0
1326000,252000000,12.12,0.5119163435,0,1,0
1326000,468000000,12.65,0.5225109051,0,1,0
1326000,648000000,13.35,0.521058941,0,1,0
1326000,756000000,13.11,0.5249680605,0,1,0
1326000,852000000,13.31,0.5360385911,0,1,0
1632000,72000000,10.03,0.5186766896,0,1,0
1632000,252000000,13.01,0.5284057877,0,1,0
1632000,468000000,13.61,0.5325523973,0,1,0
1632000,648000000,14.11,0.537724693,0,1,0
1632000,756000000,14.27,0.5435620021,0,1,0
1632000,852000000,14.29,0.54860297,0,1,0
1938000,72000000,10.14,0.5404777743,0,1,0
1938000,252000000,13.89,0.5470587134,0,1,0
1938000,468000000,14.74,0.5517161737,0,1,0
1938000,648000000,15.05,0.5597796364,0,1,0
1938000,756000000,14.94,0.56216432,0,1,0
1938000,852000000,15.1,0.5702479298,0,1,0
2320500,72000000,10.79,0.5733538261,0,1,0
2320500,252000000,14.18,0.5960073283,0,1,0
2320500,468000000,15.55,0.5997482373,0,1,0
2320500,648000000,15.84,0.6049239219,0,1,0
2320500,756000000,15.99,0.6156606359,0,1,0
2320500,852000000,15.71,0.6154311604,0,1,0
696000,72000000,8.877,0.4621307835,0,1,1
696000,252000000,12.1,0.4621307835,0,1,1
696000,468000000,14.14,0.469636537,0,1,1
696000,648000000,15.79,0.4955353276,0,1,1
696000,756000000,16.19,0.5059583269,0,1,1
696000,852000000,16.52,0.5203549776,0,1,1
1092000,72000000,10.37,0.4777151591,0,1,1
1092000,252000000,15.74,0.4872191979,0,1,1
1092000,468000000,17.58,0.4934109693,0,1,1
1092000,648000000,18.07,0.5013245396,0,1,1
1092000,756000000,18.71,0.5244896564,0,1,1
1092000,852000000,19.03,0.5331341625,0,1,1
1326000,72000000,10.7,0.503050092,0,1,1
1326000,252000000,16.77,0.5211505782,0,1,1
1326000,468000000,18.82,0.5213299995,0,1,1
1326000,648000000,19.57,0.5290438168,0,1,1
1326000,756000000,19.75,0.5346395674,0,1,1
1326000,852000000,19.89,0.5462649278,0,1,1
1632000,72000000,10.91,0.5148255485,0,1,1
1632000,252000000,17.46,0.5301838484,0,1,1
1632000,468000000,19.54,0.5427470927,0,1,1
1632000,648000000,20.41,0.5453007033,0,1,1
1632000,756000000,20.57,0.5490920699,0,1,1
1632000,852000000,20.89,0.5573590453,0,1,1
1938000,72000000,11.04,0.5280360486,0,1,1
1938000,252000000,17.91,0.5450743899,0,1,1
1938000,468000000,20.12,0.5532321531,0,1,1
1938000,648000000,20.98,0.5673952773,0,1,1
1938000,756000000,21.13,0.5692096006,0,1,1
1938000,852000000,21.36,0.5785603977,0,1,1
2320500,72000000,11.19,0.5664970437,0,1,1
2320500,252000000,18.36,0.5840133305,0,1,1
2320500,468000000,20.61,0.5939205842,0,1,1
2320500,648000000,21.51,0.6034063219,0,1,1
2320500,756000000,21.87,0.6147413557,0,1,1
2320500,852000000,22.12,0.6203333223,0,1,1
696000,72000000,7.859,0.4563399769,1,0,0
696000,252000000,8.13,0.4617510297,1,0,0
696000,468000000,8.208,0.4642967475,1,0,0
696000,648000000,8.08,0.4702128812,1,0,0
696000,756000000,8.053,0.4853850924,1,0,0
696000,852000000,8.008,0.4883935176,1,0,0
1092000,72000000,11.01,0.4807834184,1,0,0
1092000,252000000,11.46,0.481144884,1,0,0
1092000,468000000,11.43,0.4896579829,1,0,0
1092000,648000000,11.58,0.485987839,1,0,0
1092000,756000000,11.57,0.4975510113,1,0,0
1092000,852000000,11.46,0.5121645393,1,0,0
1326000,72000000,12.39,0.5061843815,1,0,0
1326000,252000000,12.96,0.5064656102,1,0,0
1326000,468000000,12.96,0.509979571,1,0,0
1326000,648000000,13.02,0.5126927687,1,0,0
1326000,756000000,13.01,0.5170011223,1,0,0
1326000,852000000,13.07,0.5199908699,1,0,0
1632000,72000000,13.91,0.5278099663,1,0,0
1632000,252000000,14.46,0.5247729462,1,0,0
1632000,468000000,14.61,0.5276671906,1,0,0
1632000,648000000,14.55,0.535120429,1,0,0
1632000,756000000,14.59,0.5343109764,1,0,0
1632000,852000000,14.67,0.5383767038,1,0,0
1938000,72000000,14.91,0.5439228306,1,0,0
1938000,252000000,15.52,0.5511279011,1,0,0
1938000,468000000,15.72,0.5482596721,1,0,0
1938000,648000000,15.77,0.5532892378,1,0,0
1938000,756000000,15.83,0.5606567929,1,0,0
1938000,852000000,15.77,0.5604753151,1,0,0
2320500,72000000,15.97,0.5950561037,1,0,0
2320500,252000000,16.84,0.5961028961,1,0,0
2320500,468000000,17,0.5973384432,1,0,0
2320500,648000000,17.04,0.6023328458,1,0,0
2320500,756000000,16.99,0.605447211,1,0,0
2320500,852000000,16.88,0.6166690441,1,0,0
696000,72000000,11.16,0.4556397779,1,0,1
696000,252000000,13.95,0.4587385567,1,0,1
696000,468000000,15.21,0.4697503972,1,0,1
696000,648000000,16.28,0.4852433011,1,0,1
696000,756000000,16.66,0.4958884731,1,0,1
696000,852000000,17.15,0.5081775958,1,0,1
1092000,72000000,13.07,0.4830368186,1,0,1
1092000,252000000,17.54,0.4830368186,1,0,1
1092000,468000000,18.67,0.4847989736,1,0,1
1092000,648000000,19.17,0.4917168957,1,0,1
1092000,756000000,19.88,0.5082200583,1,0,1
1092000,852000000,19.73,0.5201191157,1,0,1
1326000,72000000,13.63,0.5024515432,1,0,1
1326000,252000000,18.66,0.5138804286,1,0,1
1326000,468000000,20.09,0.5143595433,1,0,1
1326000,648000000,20.51,0.5186856194,1,0,1
1326000,756000000,20.73,0.5233680127,1,0,1
1326000,852000000,20.82,0.5293808997,1,0,1
1632000,72000000,14.05,0.5161543728,1,0,1
1632000,252000000,19.55,0.5262647609,1,0,1
1632000,468000000,20.93,0.5344994794,1,0,1
1632000,648000000,21.74,0.5328604315,1,0,1
1632000,756000000,21.72,0.5386029002,1,0,1
1632000,852000000,21.81,0.5506925469,1,0,1
1938000,72000000,14.32,0.5317367969,1,0,1
1938000,252000000,20.03,0.5426398139,1,0,1
1938000,468000000,21.64,0.5473461311,1,0,1
1938000,648000000,22.15,0.5541729398,1,0,1
1938000,756000000,22.26,0.5570918749,1,0,1
1938000,852000000,22.57,0.5633352184,1,0,1
2320500,72000000,14.57,0.5664325631,1,0,1
2320500,252000000,20.55,0.5826615795,1,0,1
2320500,468000000,22.29,0.5876058379,1,0,1
2320500,648000000,22.85,0.5876058379,1,0,1
2320500,756000000,23.06,0.5981965065,1,0,1
2320500,852000000,23.24,0.6129059324,1,0,1
696000,72000000,6.381,0.4558879763,1,1,0
696000,252000000,7.285,0.4586483966,1,1,0
696000,468000000,7.724,0.4586483966,1,1,0
696000,648000000,7.956,0.4708251289,1,1,0
696000,756000000,8.136,0.4859874571,1,1,0
696000,852000000,8.197,0.5014874563,1,1,0
1092000,72000000,8.383,0.480282629,1,1,0
1092000,252000000,10.48,0.4876698062,1,1,0
1092000,468000000,10.91,0.492060489,1,1,0
1092000,648000000,11.12,0.495815212,1,1,0
1092000,756000000,11.18,0.5078375266,1,1,0
1092000,852000000,11.28,0.5185026158,1,1,0
1326000,72000000,9.127,0.5126228129,1,1,0
1326000,252000000,11.72,0.5141788762,1,1,0
1326000,468000000,12.34,0.5172553869,1,1,0
1326000,648000000,12.37,0.527871515,1,1,0
1326000,756000000,12.63,0.5271249093,1,1,0
1326000,852000000,12.55,0.5331461867,1,1,0
1632000,72000000,9.834,0.5229431652,1,1,0
1632000,252000000,12.85,0.5318284926,1,1,0
1632000,468000000,13.67,0.5364868574,1,1,0
1632000,648000000,13.9,0.5396112407,1,1,0
1632000,756000000,13.91,0.5509594947,1,1,0
1632000,852000000,14.02,0.55162697,1,1,0
1938000,72000000,10.35,0.5419651798,1,1,0
1938000,252000000,13.72,0.5527972223,1,1,0
1938000,468000000,14.58,0.5573113072,1,1,0
1938000,648000000,14.91,0.5647005597,1,1,0
1938000,756000000,14.87,0.5683178455,1,1,0
1938000,852000000,14.93,0.5801005407,1,1,0
2320500,72000000,10.83,0.5828105349,1,1,0
2320500,252000000,14.59,0.6000967129,1,1,0
2320500,468000000,15.61,0.6124190912,1,1,0
2320500,648000000,15.77,0.6139884286,1,1,0
2320500,756000000,15.93,0.6180984785,1,1,0
2320500,852000000,16.03,0.6258342028,1,1,0
696000,72000000,8.364,0.4633630884,1,1,1
696000,252000000,11.51,0.4653316909,1,1,1
696000,468000000,13.54,0.4779215909,1,1,1
696000,648000000,15.11,0.4894203757,1,1,1
696000,756000000,15.6,0.5065895059,1,1,1
696000,852000000,15.72,0.5212945906,1,1,1
1092000,72000000,9.485,0.4823378739,1,1,1
1092000,252000000,15.09,0.4971510101,1,1,1
1092000,468000000,16.74,0.4981129434,1,1,1
1092000,648000000,17.38,0.5057663702,1,1,1
1092000,756000000,17.91,0.5248900916,1,1,1
1092000,852000000,18.35,0.5366121151,1,1,1
1326000,72000000,9.801,0.5066043068,1,1,1
1326000,252000000,15.94,0.5182748701,1,1,1
1326000,468000000,18.03,0.5297862946,1,1,1
1326000,648000000,18.9,0.5334423212,1,1,1
1326000,756000000,19.02,0.5373674571,1,1,1
1326000,852000000,19.33,0.551822019,1,1,1
1632000,72000000,10.01,0.5192081274,1,1,1
1632000,252000000,16.56,0.5338678989,1,1,1
1632000,468000000,18.78,0.5401035092,1,1,1
1632000,648000000,19.7,0.5492483476,1,1,1
1632000,756000000,19.92,0.5540116467,1,1,1
1632000,852000000,20.2,0.5621586607,1,1,1
1938000,72000000,10.14,0.538370239,1,1,1
1938000,252000000,16.96,0.5496250145,1,1,1
1938000,468000000,19.44,0.5602267067,1,1,1
1938000,648000000,20.25,0.5704993386,1,1,1
1938000,756000000,20.53,0.5751987578,1,1,1
1938000,852000000,20.68,0.5839498917,1,1,1
2320500,72000000,10.23,0.5687020297,1,1,1
2320500,252000000,17.43,0.5970446944,1,1,1
2320500,468000000,19.91,0.6045238577,1,1,1
2320500,648000000,20.85,0.6137867529,1,1,1
2320500,756000000,21.17,0.6137867529,1,1,1
2320500,852000000,21.41,0.6259848508,1,1,1
